trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
2.63,44.02,0.54,6.24,1.52,-98.95,0.11,130.85,301,331017,2.56,2.56,0.54,0.06,-0.24,-1.50,-1.47,-78.09,0.30,-1.44,124.57,0.01,765.64,2429.48,2.77
2.73,44.10,0.54,6.24,1.52,-98.98,0.11,130.93,301,331017,2.67,2.67,0.54,0.06,-0.24,-1.50,-1.47,-78.13,0.30,-1.44,124.57,0.01,765.64,2429.48,2.77
2.83,44.18,0.54,-1.80,1.52,-107.05,0.09,139.03,301,331017,2.77,2.77,0.54,-0.02,-0.44,-1.45,-1.47,-86.20,0.10,-1.47,124.57,0.01,765.64,2429.48,2.77
2.93,44.24,0.52,-0.59,1.52,-106.18,0.09,139.10,301,331018,2.87,2.87,0.52,-0.01,-0.42,-1.46,-1.47,-86.22,0.10,-1.47,124.57,0.01,765.64,2429.48,2.77
3.02,44.30,0.52,2.80,1.52,-102.81,0.08,135.77,301,331018,2.95,2.95,0.52,0.03,-0.34,-1.48,-1.47,-82.85,0.18,-1.46,124.57,0.00,765.64,2429.48,2.77
3.10,44.36,0.53,7.17,1.56,-102.54,0.08,135.83,301,331019,3.04,3.04,0.52,0.07,-0.34,-1.52,-1.47,-82.88,0.18,-1.46,124.57,0.00,765.64,2429.48,2.77
3.20,44.41,0.53,-3.45,1.56,-113.19,0.10,146.52,301,331019,3.13,3.13,0.52,-0.03,-0.61,-1.44,1.47,-93.52,-0.09,-1.47,124.57,0.01,765.64,2429.48,2.77
3.32,44.47,0.53,-4.21,1.56,-113.59,0.10,146.60,301,331020,3.23,3.23,0.53,-0.04,-0.62,-1.43,1.47,-93.55,-0.09,-1.47,124.57,0.01,765.64,2429.48,2.77
3.42,44.52,0.53,-1.54,1.56,-110.94,0.07,144.00,301,331020,3.32,3.32,0.53,-0.01,-0.56,-1.46,1.47,-90.91,-0.02,-1.47,124.57,0.00,765.64,2429.48,2.77
3.50,44.56,0.52,-6.66,1.51,-111.04,0.07,144.06,301,331021,3.39,3.39,0.52,-0.06,-0.54,-1.41,1.47,-90.93,-0.02,-1.47,124.57,0.00,765.64,2429.48,2.77
3.60,44.61,0.52,-4.10,1.51,-108.50,0.10,141.57,301,331021,3.48,3.48,0.52,-0.04,-0.48,-1.43,-1.47,-88.39,0.04,-1.47,124.57,0.01,765.64,2429.48,2.77
3.71,44.68,0.58,-19.35,1.37,-111.47,0.10,141.65,301,331022,3.58,3.58,0.54,-0.19,-0.50,-1.28,-1.47,-88.43,0.04,-1.47,124.57,0.01,765.64,2429.48,2.77
3.85,44.75,0.58,-24.60,1.37,-116.75,0.13,146.99,301,331022,3.70,3.70,0.52,-0.24,-0.62,-1.23,1.47,-93.70,-0.09,-1.47,124.57,0.01,765.64,2429.48,2.77
4.01,44.82,0.58,-24.60,1.37,-116.78,0.13,147.10,301,331022,3.83,3.83,0.52,-0.24,-0.62,-1.23,1.47,-93.74,-0.10,-1.47,205.71,0.01,765.64,6697.04,2.95
4.17,44.89,0.58,-24.60,1.38,-116.82,0.13,147.21,301,331022,3.97,3.97,0.52,-0.24,-0.62,-1.23,1.47,-93.78,-0.10,-1.47,205.71,0.01,765.64,6697.04,2.95
4.33,44.96,0.55,6.43,1.66,-112.92,0.13,147.32,301,331023,4.10,4.10,0.55,0.06,-0.65,-1.53,1.47,-93.82,-0.10,-1.47,205.71,0.01,765.64,6697.04,2.95
4.49,45.04,0.55,6.43,1.66,-112.95,0.13,147.43,301,331023,4.23,4.23,0.55,0.06,-0.65,-1.53,1.47,-93.86,-0.10,-1.47,205.71,0.01,765.64,6697.04,2.95
4.65,45.11,0.55,6.43,1.66,-112.98,0.13,147.55,301,331023,4.37,4.37,0.55,0.06,-0.65,-1.53,1.47,-93.90,-0.10,-1.47,132.53,0.01,765.64,177.61,2.77
4.84,45.19,0.55,5.84,1.66,-113.61,0.19,148.28,301,331023,4.53,4.53,0.55,0.06,-0.67,-1.52,1.47,-94.54,-0.12,-1.47,132.53,0.01,765.64,177.61,2.77
5.06,45.29,0.57,5.34,1.67,-114.23,0.19,148.44,301,331024,4.72,4.72,0.57,0.05,-0.68,-1.52,1.47,-94.59,-0.12,-1.47,132.53,0.01,765.64,177.61,2.77
5.29,45.37,0.57,-4.53,1.67,-124.14,0.17,158.47,301,331024,4.90,4.90,0.57,-0.04,-0.93,-1.38,1.47,-104.51,-0.37,-1.42,132.53,0.01,765.64,177.61,2.77
5.52,45.43,0.57,-4.53,1.67,-124.17,0.17,158.63,301,331024,5.07,5.07,0.57,-0.04,-0.94,-1.38,1.47,-104.56,-0.37,-1.42,132.53,0.01,765.64,177.61,2.77
5.75,45.50,0.64,-3.54,1.71,-126.05,0.17,158.79,301,331025,5.24,5.24,0.64,-0.04,-1.01,-1.38,1.47,-104.61,-0.37,-1.42,132.53,0.01,765.64,177.61,2.77
5.98,45.56,0.64,-3.54,1.71,-126.08,0.17,158.96,301,331025,5.42,5.42,0.64,-0.04,-1.01,-1.38,1.47,-104.66,-0.37,-1.42,132.53,0.01,765.64,177.61,2.77
6.19,45.61,0.64,-10.02,1.71,-132.58,0.13,165.58,301,331025,5.57,5.57,0.63,-0.11,-1.16,-1.26,1.47,-111.17,-0.53,-1.37,132.53,0.01,765.64,177.61,2.77
6.38,45.64,0.64,-10.02,1.71,-132.61,0.13,165.71,301,331025,5.70,5.70,0.63,-0.11,-1.16,-1.26,1.47,-111.21,-0.53,-1.37,132.53,0.01,765.64,177.61,2.77
6.56,45.67,0.64,-10.02,1.71,-132.63,0.13,165.84,301,331025,5.84,5.84,0.63,-0.11,-1.16,-1.26,1.47,-111.24,-0.53,-1.37,132.53,0.01,765.64,177.61,2.77
6.75,45.71,0.63,3.48,1.83,-129.50,0.13,165.98,301,331026,5.97,5.97,0.63,0.04,-1.16,-1.41,1.47,-111.28,-0.53,-1.37,132.53,0.01,765.64,177.61,2.77
6.93,45.74,0.63,3.48,1.83,-129.52,0.13,166.11,301,331026,6.10,6.10,0.63,0.04,-1.16,-1.41,1.47,-111.31,-0.54,-1.37,132.53,0.01,765.64,177.61,2.77
7.12,45.77,0.63,3.48,1.83,-129.55,0.13,166.24,301,331026,6.24,6.24,0.63,0.04,-1.16,-1.41,1.47,-111.35,-0.54,-1.37,132.53,0.01,765.64,177.61,2.77
7.31,45.80,0.63,1.19,1.83,-131.85,0.14,168.66,301,331026,6.37,6.37,0.63,0.01,-1.22,-1.36,1.47,-113.67,-0.59,-1.35,132.53,0.01,765.64,177.61,2.77
7.50,45.83,0.64,-1.19,1.82,-132.74,0.14,168.80,301,331027,6.51,6.51,0.64,-0.01,-1.24,-1.34,1.47,-113.70,-0.59,-1.35,132.53,0.01,765.64,177.61,2.77
7.74,45.85,0.64,-4.14,1.82,-135.73,0.20,171.93,301,331027,6.68,6.68,0.64,-0.05,-1.30,-1.27,1.47,-116.70,-0.66,-1.32,132.53,0.01,765.64,177.61,2.77
8.02,45.88,0.64,-4.14,1.82,-135.76,0.20,172.13,301,331027,6.88,6.88,0.64,-0.05,-1.31,-1.27,1.48,-116.75,-0.66,-1.32,132.53,0.01,765.64,177.61,2.77
8.31,45.91,0.64,-6.92,1.80,-136.34,0.20,172.34,301,331028,7.08,7.08,0.63,-0.08,-1.30,-1.24,1.48,-116.80,-0.67,-1.32,132.53,0.01,765.64,177.61,2.77
8.59,45.93,0.64,-6.92,1.80,-136.37,0.20,172.54,301,331028,7.27,7.27,0.63,-0.08,-1.30,-1.24,1.48,-116.85,-0.67,-1.32,132.53,0.01,767.27,177.61,2.77
8.84,45.96,0.64,-4.83,1.80,-134.31,0.16,170.64,301,331028,7.45,7.45,0.64,-0.05,-1.26,-1.29,1.48,-114.81,-0.62,-1.34,132.53,0.01,767.27,177.61,2.77
9.06,45.98,0.64,-4.83,1.80,-134.34,0.16,170.80,301,331028,7.60,7.60,0.64,-0.05,-1.26,-1.29,1.48,-114.85,-0.62,-1.34,132.53,0.01,767.27,177.61,2.77
9.28,46.01,0.64,3.06,1.86,-132.43,0.16,170.95,301,331029,7.76,7.76,0.63,0.03,-1.26,-1.38,1.48,-114.89,-0.62,-1.34,132.53,0.01,nan,177.61,2.77
9.50,46.03,0.64,3.06,1.86,-132.45,0.16,171.11,301,331029,7.86,7.91,0.63,0.03,-1.26,-1.38,1.48,-114.93,-0.62,-1.34,132.53,0.01,nan,177.61,2.77
9.71,46.06,0.64,2.26,1.86,-133.27,0.14,172.06,301,331029,7.71,8.06,0.64,0.03,-1.28,-1.36,1.48,-115.76,-0.64,-1.33,132.53,0.01,nan,177.61,2.77
9.91,46.07,0.64,2.26,1.86,-133.29,0.14,172.21,301,331029,7.57,8.20,0.64,0.03,-1.28,-1.36,1.48,-115.79,-0.64,-1.33,132.53,0.01,nan,177.61,2.77
10.11,46.09,0.65,7.57,1.91,-132.24,0.14,172.35,301,331030,7.43,8.34,0.64,0.09,-1.29,-1.42,1.48,-115.83,-0.64,-1.33,132.53,0.01,nan,177.61,2.77
10.31,46.11,0.65,7.57,1.92,-132.26,0.14,172.49,301,331030,7.29,8.48,0.64,0.09,-1.29,-1.42,1.48,-115.86,-0.65,-1.33,132.53,0.01,nan,177.61,2.77
10.48,46.12,0.65,3.62,1.92,-136.23,0.10,176.57,301,331030,7.17,8.60,0.65,0.04,-1.38,-1.33,1.48,-119.84,-0.74,-1.28,132.53,0.01,nan,177.61,2.77
10.62,46.13,0.65,3.62,1.92,-136.24,0.10,176.67,301,331030,7.07,8.70,0.65,0.04,-1.38,-1.33,1.48,-119.86,-0.74,-1.28,132.53,0.01,nan,177.61,2.77
10.77,46.14,0.71,5.37,1.98,-136.87,0.10,176.78,301,331041,6.97,8.80,0.70,0.07,-1.44,-1.35,1.48,-119.89,-0.74,-1.28,132.53,0.01,nan,177.61,2.77
10.91,46.14,0.71,5.37,1.98,-136.88,0.10,176.88,301,331041,6.87,8.90,0.70,0.07,-1.44,-1.35,1.48,-119.91,-0.74,-1.28,132.53,0.01,nan,177.61,2.77
11.06,46.15,0.71,8.34,1.98,-133.93,0.10,174.01,301,331041,6.77,9.00,0.70,0.10,-1.37,-1.42,1.48,-116.96,-0.67,-1.32,132.53,0.01,nan,177.61,2.77
11.20,46.16,0.73,2.12,1.95,-136.14,0.10,174.12,301,331042,6.67,9.10,0.73,0.03,-1.40,-1.35,1.48,-116.98,-0.67,-1.32,132.53,0.01,nan,177.61,2.77
11.41,46.16,0.73,-4.89,1.95,-143.16,0.18,181.27,301,331042,6.52,9.25,0.73,-0.06,-1.56,-1.17,1.48,-124.02,-0.83,-1.23,132.53,0.02,nan,177.61,2.77
11.68,46.16,0.79,-5.08,1.99,-144.36,0.18,181.46,301,331045,6.34,9.43,0.79,-0.07,-1.62,-1.16,1.48,-124.06,-0.83,-1.23,132.53,0.02,nan,177.61,2.77
11.90,46.15,0.79,-10.52,1.99,-149.81,0.13,187.06,301,331045,6.18,9.59,0.78,-0.14,-1.72,-1.00,1.48,-129.53,-0.94,-1.14,132.53,0.01,nan,177.61,2.77
12.08,46.13,0.81,-11.79,2.00,-150.64,0.13,187.20,301,331046,6.06,9.71,0.79,-0.17,-1.74,-0.98,1.48,-129.55,-0.95,-1.14,132.53,0.01,nan,177.61,2.77
12.26,46.12,0.81,-9.53,2.00,-148.40,0.12,185.07,301,331046,5.93,9.84,0.80,-0.13,-1.70,-1.05,1.49,-127.32,-0.90,-1.18,132.53,0.01,nan,177.61,2.77
12.44,46.11,0.81,-9.53,2.00,-148.41,0.12,185.19,301,331046,5.81,9.96,0.80,-0.13,-1.70,-1.05,1.49,-127.34,-0.90,-1.18,132.53,0.01,nan,177.61,2.77
12.62,46.10,0.91,-4.21,2.13,-148.40,0.12,185.32,301,331047,5.68,10.09,0.91,-0.07,-1.81,-1.11,1.49,-127.37,-0.90,-1.18,132.53,0.01,nan,177.61,2.77
12.79,46.08,0.91,-4.21,2.13,-148.41,0.12,185.45,301,331047,5.56,10.21,0.91,-0.07,-1.81,-1.11,1.49,-127.39,-0.90,-1.18,132.53,0.01,nan,177.61,2.77
13.02,46.07,0.91,-2.50,2.13,-146.71,0.19,183.91,301,331047,5.40,10.37,0.91,-0.04,-1.78,-1.17,1.49,-125.72,-0.87,-1.21,132.53,0.02,nan,177.61,2.77
13.30,46.06,0.91,-2.50,2.13,-146.73,0.19,184.10,301,331047,5.21,10.56,0.91,-0.04,-1.78,-1.17,1.49,-125.75,-0.87,-1.21,132.53,0.02,nan,177.61,2.77
13.57,46.04,1.15,17.95,2.51,-141.50,0.19,184.30,301,331048,5.02,10.75,1.09,0.35,-1.96,-1.56,1.49,-125.79,-0.87,-1.21,132.53,0.02,nan,177.61,2.77
13.85,46.03,1.15,17.95,2.51,-141.52,0.19,184.50,301,331048,4.82,10.95,1.09,0.35,-1.96,-1.56,1.49,-125.83,-0.87,-1.21,132.53,0.02,nan,177.61,2.77
14.10,46.02,1.15,18.95,2.51,-140.54,0.16,183.69,301,331048,4.65,11.12,1.09,0.37,-1.94,-1.60,1.49,-124.87,-0.85,-1.22,132.53,0.02,nan,177.61,2.77
14.33,46.01,1.15,18.95,2.51,-140.55,0.16,183.85,301,331048,4.49,11.28,1.09,0.37,-1.94,-1.60,1.49,-124.90,-0.85,-1.22,132.53,0.02,nan,177.61,2.77
14.56,46.00,1.15,18.95,2.51,-140.56,0.16,184.01,301,331048,4.33,11.44,1.09,0.37,-1.94,-1.60,1.49,-124.93,-0.85,-1.22,132.53,0.02,nan,177.61,2.77
14.79,45.98,1.62,43.97,3.09,-130.71,0.16,184.18,301,331049,4.17,11.60,1.16,1.12,-2.02,-2.35,1.49,-124.96,-0.85,-1.22,132.53,0.02,nan,177.61,2.77
15.01,45.97,1.62,43.97,3.10,-130.72,0.16,184.34,301,331049,4.02,11.76,1.16,1.12,-2.02,-2.35,1.49,-124.99,-0.86,-1.22,132.53,0.02,nan,177.61,2.77
15.24,45.96,1.62,43.97,3.10,-130.74,0.16,184.50,301,331049,3.86,11.91,1.16,1.12,-2.02,-2.35,1.49,-125.02,-0.86,-1.22,132.53,0.02,nan,177.61,2.77
15.45,45.93,1.62,29.64,3.10,-145.08,0.14,198.99,301,331049,3.71,12.06,1.41,0.80,-2.54,-1.77,1.49,-139.38,-1.13,-0.97,132.53,0.02,nan,177.61,2.77
15.64,45.89,1.62,29.64,3.10,-145.09,0.14,199.13,301,331049,3.57,12.20,1.41,0.80,-2.54,-1.77,1.49,-139.40,-1.13,-0.97,132.53,0.02,nan,177.61,2.77
15.83,45.84,1.88,38.52,3.37,-140.56,0.14,199.26,301,331050,3.43,12.34,1.47,1.17,-2.60,-2.14,1.49,-139.42,-1.14,-0.97,132.53,0.02,nan,177.61,2.77
16.02,45.79,1.88,38.52,3.37,-140.57,0.14,199.40,301,331050,3.29,12.48,1.47,1.17,-2.60,-2.14,1.50,-139.44,-1.14,-0.97,132.53,0.02,nan,177.61,2.77
16.18,45.75,1.88,30.72,3.37,-148.37,0.11,207.31,301,331050,3.16,12.61,1.61,0.96,-2.87,-1.77,1.50,-147.25,-1.26,-0.81,132.53,0.02,nan,177.61,2.77
16.33,45.69,1.88,30.72,3.37,-148.38,0.11,207.42,301,331050,3.05,12.72,1.61,0.96,-2.87,-1.77,1.50,-147.27,-1.26,-0.81,132.53,0.02,nan,177.61,2.77
16.47,45.64,2.07,36.94,3.57,-144.82,0.11,207.52,301,331051,2.94,12.83,1.66,1.25,-2.92,-2.06,1.50,-147.28,-1.26,-0.81,132.53,0.02,nan,177.61,2.77
16.61,45.59,2.07,36.94,3.57,-144.83,0.11,207.62,301,331051,2.83,12.94,1.66,1.25,-2.92,-2.06,1.50,-147.29,-1.26,-0.81,132.53,0.02,nan,177.61,2.77
16.75,45.51,2.07,15.72,3.57,-166.05,0.14,228.94,301,331051,2.70,13.07,2.00,0.56,-3.47,-0.86,1.50,-168.52,-1.47,-0.30,132.53,0.03,nan,177.61,2.77
16.88,45.41,2.07,15.72,3.57,-166.06,0.14,229.03,301,331051,2.56,13.21,2.00,0.56,-3.47,-0.86,1.50,-168.53,-1.47,-0.30,132.53,0.03,nan,177.61,2.77
17.01,45.30,2.07,15.72,3.57,-166.06,0.14,229.12,301,331051,2.42,13.35,2.00,0.56,-3.47,-0.86,1.50,-168.54,-1.47,-0.30,132.53,0.03,nan,177.61,2.77
17.13,45.20,2.33,30.38,3.78,-157.01,0.14,229.21,301,331052,2.29,13.48,2.01,1.18,-3.48,-1.48,1.50,-168.54,-1.47,-0.30,132.53,0.03,nan,177.61,2.77
17.26,45.09,2.33,30.38,3.78,-157.01,0.14,229.30,301,331052,2.15,13.62,2.01,1.18,-3.48,-1.48,1.50,-168.55,-1.47,-0.30,132.53,0.03,nan,177.61,2.77
17.39,44.99,2.33,30.38,3.78,-157.02,0.14,229.40,301,331052,2.01,13.76,2.01,1.18,-3.48,-1.48,1.50,-168.55,-1.47,-0.30,132.53,0.03,nan,177.61,2.77
17.50,44.89,2.33,28.06,3.78,-159.34,0.11,231.79,301,331052,1.89,13.88,2.05,1.09,-3.54,-1.33,1.50,-170.88,-1.48,-0.24,132.53,0.02,nan,177.61,2.77
17.59,44.81,2.33,28.06,3.78,-159.35,0.11,231.86,301,331052,1.78,13.99,2.05,1.09,-3.54,-1.33,1.50,-170.88,-1.48,-0.24,123.61,0.02,nan,172.33,2.76
17.68,44.73,2.43,31.15,3.87,-157.22,0.11,231.92,301,331053,1.68,14.09,2.08,1.26,-3.57,-1.50,1.50,-170.89,-1.48,-0.24,123.61,0.02,nan,172.33,2.76
17.77,44.65,2.43,31.15,3.87,-157.23,0.11,231.99,301,331053,1.57,14.20,2.08,1.26,-3.57,-1.50,1.50,-170.89,-1.48,-0.24,123.61,0.02,nan,172.33,2.76
17.80,44.51,2.43,-15.39,3.87,156.24,0.19,278.54,301,331053,1.42,14.35,2.35,-0.65,-3.54,1.56,1.50,142.59,-1.19,0.91,123.61,0.05,671.46,172.33,2.76
17.76,44.32,2.31,-13.02,3.73,157.40,0.19,278.51,301,331054,1.23,14.54,2.25,-0.52,-3.44,1.43,1.51,142.61,-1.20,0.91,123.61,0.05,671.46,172.33,2.76
17.70,44.17,2.31,-37.24,3.73,133.19,0.11,302.68,301,331054,1.08,14.69,1.84,-1.40,-2.55,2.72,1.51,118.42,-0.72,1.32,123.61,0.02,671.46,172.33,2.76
17.61,44.08,2.31,-37.24,3.73,133.19,0.11,302.62,301,331054,0.97,14.81,1.84,-1.40,-2.55,2.72,1.51,118.43,-0.72,1.32,123.61,0.02,671.46,172.33,2.76
17.53,43.99,2.09,-33.73,3.49,134.66,0.11,302.57,301,331055,0.86,14.92,1.74,-1.16,-2.45,2.48,1.51,118.45,-0.72,1.32,123.61,0.02,671.46,172.33,2.76
17.45,43.90,2.09,-33.73,3.49,134.66,0.11,302.51,301,331055,0.74,15.03,1.74,-1.16,-2.45,2.48,1.51,118.47,-0.72,1.32,132.53,0.02,671.46,177.61,2.77
17.36,43.81,2.09,-43.07,3.49,125.33,0.10,311.79,301,331055,0.64,15.13,1.52,-1.42,-2.02,2.85,1.51,109.15,-0.49,1.42,132.53,0.02,671.46,177.61,2.77
17.27,43.73,2.09,-43.07,3.49,125.33,0.10,311.72,301,331055,0.53,15.24,1.52,-1.42,-2.02,2.85,1.51,109.16,-0.49,1.42,132.53,0.02,671.46,177.61,2.77
17.17,43.66,1.83,-43.13,3.24,124.40,0.10,311.66,301,331056,0.43,15.34,1.34,-1.25,-1.83,2.67,1.51,109.18,-0.50,1.42,132.53,0.02,671.46,177.61,2.77
17.08,43.58,1.83,-43.13,3.24,124.41,0.10,311.59,301,331056,0.33,15.44,1.34,-1.25,-1.83,2.67,1.51,109.20,-0.50,1.42,132.53,0.02,671.46,177.61,2.77
16.95,43.48,1.83,-46.04,3.24,121.50,0.17,314.42,301,331056,0.19,15.58,1.27,-1.32,-1.69,2.76,1.51,106.30,-0.42,1.45,132.53,0.02,671.46,177.61,2.77
16.81,43.38,1.61,-43.18,3.01,122.10,0.11,314.33,301,331057,0.05,15.72,1.18,-1.10,-1.60,2.55,1.51,106.33,-0.42,1.45,132.53,0.01,671.46,177.61,2.77
-70.93,-57.61,5.74,17.33,-1.62,-79.99,0.17,37.87,911,201,0.08,0.08,5.48,1.71,0.28,-1.59,-5.77,1.22,5.77,0.12,3.65,0.02,20.72,97.29,1.23
-71.13,-57.52,5.76,13.72,-1.62,-83.62,0.11,41.58,911,201,0.22,0.22,5.60,1.37,0.18,-1.61,-5.79,-2.32,5.79,-0.23,3.65,0.01,20.72,97.29,1.23
-71.28,-57.45,5.78,13.68,-1.62,-83.69,0.11,41.71,911,201,0.33,0.33,5.62,1.37,0.18,-1.61,-5.81,-2.31,5.81,-0.23,3.65,0.01,20.72,97.29,1.23
-71.45,-57.37,5.80,9.33,-1.62,-88.08,0.14,46.16,911,201,0.46,0.46,5.72,0.94,0.05,-1.62,-5.83,-6.61,5.79,-0.67,3.65,0.02,20.72,97.29,1.23
-71.66,-57.25,5.83,12.60,-1.62,-84.88,0.18,43.03,911,201,0.62,0.62,5.69,1.27,0.14,-1.61,-5.85,-3.27,5.84,-0.33,3.65,0.02,20.72,97.29,1.23
-71.91,-57.13,5.86,12.53,-1.62,-85.00,0.18,43.23,911,201,0.80,0.80,5.72,1.27,0.14,-1.61,-5.88,-3.26,5.87,-0.33,3.65,0.02,20.72,97.29,1.23
-72.14,-57.00,5.88,8.73,-1.62,-88.87,0.17,47.18,911,201,0.97,0.97,5.82,0.89,0.03,-1.62,-5.90,-6.99,5.86,-0.72,3.65,0.02,7.48,97.29,1.23
-72.35,-56.88,5.91,8.69,-1.62,-88.98,0.17,47.35,911,201,1.15,1.15,5.84,0.89,0.03,-1.62,-5.93,-6.96,5.88,-0.72,1.12,0.01,7.48,80.42,0.95
-72.56,-56.75,5.94,8.65,-1.62,-89.10,0.17,47.53,911,201,1.32,1.32,5.87,0.89,0.03,-1.62,-5.95,-6.93,5.91,-0.72,1.12,0.01,7.48,80.42,0.95
-72.76,-56.63,5.97,7.85,-1.62,-89.97,0.15,48.46,911,201,1.48,1.48,5.91,0.81,0.00,-1.62,-5.97,-7.67,5.92,-0.80,1.12,0.01,7.48,80.42,0.95
-72.94,-56.52,5.99,7.81,1.62,-90.07,0.15,48.61,911,201,1.63,1.63,5.93,0.81,-0.00,-1.62,-6.00,-7.64,5.94,-0.80,1.12,0.01,7.48,80.42,0.95
-73.08,-56.40,6.01,-6.86,1.62,-104.84,0.14,63.41,911,201,1.77,1.77,5.97,-0.72,-0.41,-1.56,-6.02,-22.26,5.57,-2.28,0.17,0.00,7.48,70.08,0.54
-73.19,-56.28,6.03,-6.84,1.62,-104.93,0.14,63.50,911,201,1.91,1.91,5.99,-0.72,-0.42,-1.56,-6.03,-22.20,5.59,-2.28,0.17,0.00,7.48,70.08,0.54
-73.30,-56.16,6.06,-6.81,1.62,-105.01,0.14,63.59,911,201,2.04,2.04,6.01,-0.72,-0.42,-1.56,-6.05,-22.13,5.61,-2.28,0.17,0.00,7.48,70.08,0.54
-73.38,-56.06,6.07,-15.44,1.62,-113.74,0.07,72.30,911,201,2.15,2.15,5.85,-1.62,-0.65,-1.48,-6.06,-30.73,5.21,-3.10,0.17,0.00,4.83,70.08,0.54
-73.43,-55.94,6.09,-20.74,1.62,-119.17,0.19,77.71,911,201,2.27,2.27,5.70,-2.16,-0.79,-1.41,-6.08,-35.99,4.92,-3.57,0.17,0.01,4.83,70.08,0.54
-73.50,-55.76,6.12,-20.64,1.62,-119.28,0.19,77.77,911,201,2.46,2.46,5.73,-2.16,-0.79,-1.41,-6.10,-35.84,4.95,-3.57,0.17,0.01,4.83,70.08,0.54
-73.56,-55.57,6.15,-25.46,1.62,-124.31,0.18,82.74,911,201,2.65,2.65,5.55,-2.64,-0.92,-1.34,-6.12,-40.62,4.65,-3.99,0.17,0.01,4.83,70.08,0.54
-73.60,-55.39,6.17,-25.34,1.63,-124.41,0.18,82.77,911,201,2.83,2.83,5.58,-2.64,-0.92,-1.34,-6.14,-40.46,4.67,-3.99,0.17,0.01,32.40,79.59,0.54
-73.63,-55.21,6.20,-26.86,1.63,-126.15,0.19,84.44,911,201,3.02,3.02,5.53,-2.80,-0.96,-1.31,-6.16,-41.94,4.58,-4.12,1.34,0.01,32.40,79.59,1.03
-73.67,-55.02,6.23,-26.73,1.63,-126.25,0.19,84.47,911,201,3.20,3.20,5.56,-2.80,-0.96,-1.31,-6.18,-41.77,4.61,-4.12,1.34,0.01,32.40,79.59,1.03
-73.70,-54.84,6.25,-25.47,1.63,-125.20,0.17,83.35,911,201,3.38,3.38,5.64,-2.69,-0.94,-1.33,-6.20,-40.48,4.72,-4.02,1.34,0.01,32.40,79.59,1.03
-73.73,-54.68,6.28,-25.37,1.63,-125.28,0.17,83.38,911,201,3.55,3.55,5.67,-2.69,-0.94,-1.33,-6.22,-40.34,4.74,-4.02,1.34,0.01,32.40,79.59,1.03
-73.76,-54.52,6.30,-28.78,1.64,-128.88,0.16,86.91,911,201,3.71,3.71,5.52,-3.03,-1.03,-1.27,-6.23,-43.71,4.51,-4.31,1.34,0.01,32.40,79.59,1.03
-73.79,-54.36,6.32,-21.27,1.64,-121.56,0.16,79.53,911,201,3.87,3.87,5.89,-2.29,-0.86,-1.39,-6.25,-36.17,5.05,-3.69,12.19,0.04,60.09,79.59,1.65
-73.84,-54.20,6.35,-21.19,1.64,-121.64,0.16,79.57,911,201,4.03,4.03,5.92,-2.29,-0.86,-1.39,-6.27,-36.05,5.07,-3.69,12.19,0.04,60.09,93.09,1.65
-73.91,-54.05,6.37,-11.83,1.64,-112.44,0.16,70.33,911,201,4.19,4.19,6.23,-1.31,-0.63,-1.52,-6.29,-26.66,5.62,-2.82,12.19,0.04,60.09,93.09,1.65
-73.99,-53.91,6.39,-11.79,1.64,-112.53,0.12,70.40,911,201,4.33,4.33,6.26,-1.31,-0.63,-1.52,-6.31,-26.57,5.64,-2.82,12.19,0.03,60.09,93.09,1.65
-74.06,-53.80,6.41,-11.76,1.64,-112.60,0.12,70.46,911,201,4.46,4.46,6.28,-1.31,-0.63,-1.52,-6.32,-26.50,5.66,-2.82,12.19,0.03,60.09,93.09,1.65
-74.14,-53.65,6.43,-13.57,1.64,-114.56,0.19,72.39,911,201,4.62,4.62,6.25,-1.51,-0.68,-1.49,-6.34,-28.28,5.58,-3.00,12.19,0.05,60.09,93.09,1.65
-74.24,-53.46,6.46,-13.51,1.64,-114.67,0.19,72.47,911,201,4.81,4.81,6.28,-1.51,-0.69,-1.49,-6.36,-28.17,5.61,-3.00,10.10,0.04,80.13,86.09,1.55
-74.32,-53.29,6.49,-18.05,1.65,-119.37,0.17,77.13,911,201,4.99,4.99,6.17,-2.01,-0.81,-1.43,-6.38,-32.66,5.38,-3.45,10.10,0.04,80.13,86.09,1.55
-74.38,-53.12,6.52,-17.97,1.65,-119.47,0.17,77.18,911,201,5.16,5.16,6.20,-2.01,-0.81,-1.43,-6.40,-32.54,5.40,-3.45,10.10,0.04,80.13,86.09,1.55
-74.45,-52.97,6.54,-16.48,1.65,-118.12,0.15,75.80,911,201,5.32,5.32,6.27,-1.85,-0.78,-1.45,-6.42,-31.01,5.51,-3.31,10.10,0.03,80.13,86.09,1.55
